"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/1989","2,321.07","2,327.50","2,333.75","2,314.46","15.61M","-0.44%"
"02/03/1989","2,331.25","2,333.75","2,344.11","2,327.68","17.26M","-0.11%"
"02/02/1989","2,333.75","2,338.21","2,345.18","2,326.96","18.29M","-0.19%"
"02/01/1989","2,338.21","2,344.82","2,350.18","2,331.07","34.96M","-0.18%"
"01/31/1989","2,342.32","2,324.11","2,342.32","2,308.93","28.06M","0.78%"
"01/30/1989","2,324.11","2,324.46","2,328.04","2,314.64","26.99M","0.05%"
"01/27/1989","2,322.86","2,291.07","2,344.82","2,291.07","40.88M","1.39%"
"01/26/1989","2,291.07","2,265.89","2,300.00","2,258.21","28.49M","1.11%"
"01/25/1989","2,265.89","2,255.71","2,265.89","2,251.96","25.69M","0.42%"
"01/24/1989","2,256.43","2,218.39","2,256.43","2,218.39","23.61M","1.71%"
"01/23/1989","2,218.39","2,235.36","2,248.57","2,218.39","18.57M","-0.76%"
"01/20/1989","2,235.36","2,239.11","2,243.04","2,228.39","21.66M","-0.17%"
"01/19/1989","2,239.11","2,238.75","2,249.46","2,233.57","20.76M","0.02%"
"01/18/1989","2,238.75","2,214.64","2,240.18","2,205.89","22.65M","1.09%"
"01/17/1989","2,214.64","2,224.64","2,224.64","2,209.29","15.81M","-0.45%"
"01/16/1989","2,224.64","2,226.07","2,231.79","2,222.50","11.02M","-0.06%"
"01/13/1989","2,226.07","2,222.32","2,229.11","2,213.93","14.45M","0.17%"
"01/12/1989","2,222.32","2,206.43","2,233.93","2,205.89","21.44M","0.72%"
"01/11/1989","2,206.43","2,193.21","2,207.32","2,191.43","14.79M","0.60%"
"01/10/1989","2,193.21","2,199.46","2,206.61","2,186.79","14.69M","-0.28%"
"01/09/1989","2,199.46","2,194.29","2,204.64","2,192.14","18.42M","0.24%"
"01/06/1989","2,194.29","2,190.36","2,206.79","2,190.36","16.50M","0.17%"
"01/05/1989","2,190.54","2,177.68","2,201.25","2,177.68","20.31M","0.59%"
"01/04/1989","2,177.68","2,145.00","2,180.89","2,145.00","15.71M","1.54%"
"01/03/1989","2,144.64","2,168.39","2,169.39","2,131.79","17.31M","-1.10%"
"12/30/1988","2,168.57","2,182.86","2,188.04","2,168.39","11.14M","-0.65%"
"12/29/1988","2,182.68","2,166.61","2,184.82","2,166.61","12.22M","0.75%"
"12/28/1988","2,166.43","2,163.39","2,169.82","2,158.75","10.19M","0.17%"
"12/27/1988","2,162.68","2,168.93","2,173.21","2,160.54","7.40M","-0.29%"
"12/23/1988","2,168.93","2,160.36","2,170.89","2,160.36","6.00M","0.40%"
"12/22/1988","2,160.36","2,164.64","2,169.11","2,159.64","16.80M","-0.20%"
"12/21/1988","2,164.64","2,166.07","2,169.11","2,154.82","16.04M","-0.07%"
"12/20/1988","2,166.07","2,172.68","2,186.79","2,165.54","18.98M","-0.30%"
"12/19/1988","2,172.68","2,150.71","2,175.89","2,146.07","17.74M","1.02%"
"12/16/1988","2,150.71","2,132.50","2,150.89","2,132.50","27.14M","0.83%"
"12/15/1988","2,133.00","2,134.07","2,139.58","2,127.31","11.04M","-0.06%"
"12/14/1988","2,134.25","2,143.49","2,143.67","2,127.49","12.47M","-0.43%"
"12/13/1988","2,143.49","2,139.76","2,143.49","2,124.47","15.21M","0.18%"
"12/12/1988","2,139.58","2,143.49","2,160.03","2,139.22","11.37M","-0.18%"
"12/09/1988","2,143.49","2,141.71","2,152.20","2,140.82","11.65M","0.08%"
"12/08/1988","2,141.71","2,153.63","2,155.23","2,141.71","16.03M","-0.55%"
"12/07/1988","2,153.63","2,149.36","2,160.03","2,145.80","19.16M","0.20%"
"12/06/1988","2,149.36","2,123.76","2,153.09","2,123.76","17.78M","1.21%"
"12/05/1988","2,123.76","2,092.28","2,129.80","2,092.28","16.10M","1.50%"
"12/02/1988","2,092.28","2,102.06","2,102.06","2,084.28","14.44M","-0.46%"
"12/01/1988","2,101.88","2,114.33","2,114.33","2,101.88","13.58M","-0.60%"
"11/30/1988","2,114.51","2,101.71","2,121.27","2,101.71","15.59M","0.62%"
"11/29/1988","2,101.53","2,081.44","2,107.40","2,078.41","14.94M","0.97%"
"11/28/1988","2,081.44","2,074.50","2,086.59","2,068.10","12.32M","0.33%"
"11/25/1988","2,074.68","2,092.28","2,092.28","2,068.99","9.48M","-0.84%"
"11/23/1988","2,092.28","2,077.70","2,096.91","2,077.70","12.75M","0.70%"
"11/22/1988","2,077.70","2,065.79","2,081.61","2,059.39","13.32M","0.57%"
"11/21/1988","2,065.97","2,061.70","2,065.97","2,039.83","12.20M","0.17%"
"11/18/1988","2,062.41","2,052.63","2,065.79","2,051.56","15.37M","0.49%"
"11/17/1988","2,052.45","2,038.58","2,054.94","2,038.58","14.51M","0.68%"
"11/16/1988","2,038.58","2,077.17","2,077.88","2,028.98","22.83M","-1.86%"
"11/15/1988","2,077.17","2,065.08","2,077.17","2,065.08","12.94M","0.59%"
"11/14/1988","2,065.08","2,069.70","2,079.66","2,054.59","17.47M","-0.09%"
"11/11/1988","2,067.03","2,114.69","2,114.69","2,066.86","16.78M","-2.25%"
"11/10/1988","2,114.69","2,118.24","2,124.29","2,109.53","13.23M","-0.17%"
"11/09/1988","2,118.24","2,127.49","2,127.84","2,106.33","17.90M","-0.43%"
"11/08/1988","2,127.49","2,124.64","2,139.58","2,124.64","14.58M","0.13%"
"11/07/1988","2,124.64","2,142.96","2,142.96","2,120.20","18.18M","-0.99%"
"11/04/1988","2,145.80","2,170.34","2,170.34","2,145.63","16.41M","-1.13%"
"11/03/1988","2,170.34","2,156.83","2,178.70","2,156.65","21.67M","0.63%"
"11/02/1988","2,156.83","2,150.96","2,160.56","2,139.05","21.69M","0.27%"
"11/01/1988","2,150.96","2,148.65","2,156.83","2,142.60","18.11M","0.11%"
"10/31/1988","2,148.65","2,145.99","2,149.36","2,134.42","19.33M","-0.06%"
"10/28/1988","2,149.89","2,141.00","2,158.07","2,141.00","17.20M","0.42%"
"10/27/1988","2,140.83","2,165.18","2,165.18","2,129.09","19.33M","-1.12%"
"10/26/1988","2,165.18","2,173.19","2,173.72","2,157.36","19.83M","-0.38%"
"10/25/1988","2,173.36","2,170.34","2,179.23","2,166.96","15.08M","0.14%"
"10/24/1988","2,170.34","2,183.50","2,185.81","2,169.63","16.28M","-0.60%"
"10/21/1988","2,183.50","2,181.19","2,183.50","2,164.30","30.34M","0.11%"
"10/20/1988","2,181.19","2,136.20","2,181.19","2,135.67","24.03M","2.05%"
"10/19/1988","2,137.27","2,159.85","2,169.10","2,114.15","21.58M","-1.05%"
"10/18/1988","2,159.85","2,140.47","2,160.38","2,131.76","19.45M","0.91%"
"10/17/1988","2,140.47","2,133.18","2,142.78","2,128.56","12.97M","0.34%"
"10/14/1988","2,133.18","2,133.36","2,148.83","2,121.80","15.62M","-0.01%"
"10/13/1988","2,133.36","2,126.07","2,140.82","2,122.33","15.73M","0.33%"
"10/12/1988","2,126.24","2,156.47","2,156.47","2,120.38","17.84M","-1.40%"
"10/11/1988","2,156.47","2,158.96","2,158.96","2,141.00","14.18M","-0.12%"
"10/10/1988","2,158.96","2,150.25","2,160.74","2,145.63","15.56M","0.41%"
"10/07/1988","2,150.25","2,107.57","2,153.27","2,107.57","27.50M","2.02%"
"10/06/1988","2,107.75","2,106.51","2,110.60","2,100.28","16.88M","0.06%"
"10/05/1988","2,106.51","2,102.06","2,114.33","2,088.19","21.07M","0.21%"
"10/04/1988","2,102.06","2,105.26","2,110.95","2,099.22","13.55M","-0.15%"
"10/03/1988","2,105.26","2,112.73","2,112.73","2,086.42","14.49M","-0.36%"
"09/30/1988","2,112.91","2,119.13","2,136.02","2,110.24","20.12M","-0.30%"
"09/29/1988","2,119.31","2,085.53","2,121.62","2,085.53","19.20M","1.62%"
"09/28/1988","2,085.53","2,082.15","2,088.55","2,077.52","11.93M","0.15%"
"09/27/1988","2,082.33","2,085.17","2,088.73","2,078.24","11.41M","-0.14%"
"09/26/1988","2,085.17","2,090.68","2,092.46","2,081.79","9.03M","-0.26%"
"09/23/1988","2,090.68","2,080.01","2,093.88","2,074.50","17.09M","0.51%"
"09/22/1988","2,080.01","2,090.86","2,092.11","2,071.83","14.37M","-0.50%"
"09/21/1988","2,090.50","2,087.30","2,096.55","2,085.17","12.97M","0.14%"
"09/20/1988","2,087.48","2,081.08","2,091.75","2,078.77","13.20M","0.31%"
"09/19/1988","2,081.08","2,098.15","2,098.15","2,070.77","15.35M","-0.81%"
"09/16/1988","2,098.15","2,092.28","2,108.64","2,086.77","29.58M","0.28%"
"09/15/1988","2,092.28","2,100.64","2,105.09","2,091.22","15.25M","-0.40%"
"09/14/1988","2,100.64","2,083.04","2,104.55","2,083.04","21.44M","0.84%"
"09/13/1988","2,083.04","2,072.19","2,083.04","2,061.70","14.08M","0.51%"
"09/12/1988","2,072.37","2,068.81","2,080.73","2,068.46","15.13M","0.17%"
"09/09/1988","2,068.81","2,063.12","2,084.10","2,043.92","16.89M","0.28%"
"09/08/1988","2,063.12","2,065.79","2,075.57","2,058.85","13.25M","-0.13%"
"09/07/1988","2,065.79","2,065.26","2,078.41","2,058.14","14.40M","0.03%"
"09/06/1988","2,065.26","2,054.59","2,068.46","2,053.34","12.87M","0.52%"
"09/02/1988","2,054.59","2,002.31","2,056.19","2,002.31","17.21M","2.61%"
"09/01/1988","2,002.31","2,031.65","2,031.65","1,996.98","16.54M","-1.44%"
"08/31/1988","2,031.65","2,038.23","2,049.79","2,025.60","11.99M","-0.32%"
"08/30/1988","2,038.23","2,041.43","2,046.05","2,032.54","11.04M","-0.16%"
"08/29/1988","2,041.43","2,017.43","2,044.10","2,017.43","11.39M","1.19%"
"08/26/1988","2,017.43","2,010.85","2,020.09","2,008.18","10.93M","0.33%"
"08/25/1988","2,010.85","2,026.67","2,026.67","1,997.69","14.63M","-0.78%"
"08/24/1988","2,026.67","1,989.33","2,026.67","1,989.33","14.48M","1.88%"
"08/23/1988","1,989.33","1,990.22","1,999.47","1,984.71","14.53M","-0.04%"
"08/22/1988","1,990.22","2,016.36","2,023.65","1,990.22","13.64M","-1.28%"
"08/19/1988","2,016.00","2,032.54","2,043.21","2,016.00","16.28M","-0.54%"
"08/18/1988","2,027.03","2,025.60","2,039.83","2,025.07","14.07M","0.05%"
"08/17/1988","2,025.96","2,021.34","2,032.72","2,008.89","16.82M","0.22%"
"08/16/1988","2,021.51","2,004.27","2,039.30","1,997.33","20.44M","0.86%"
"08/15/1988","2,004.27","2,035.92","2,035.92","2,004.27","15.45M","-1.63%"
"08/12/1988","2,037.52","2,039.30","2,040.54","2,027.92","13.43M","-0.09%"
"08/11/1988","2,039.30","2,033.96","2,042.85","2,020.09","27.40M","0.25%"
"08/10/1988","2,034.14","2,080.19","2,080.19","2,028.63","22.39M","-2.16%"
"08/09/1988","2,079.13","2,108.64","2,110.60","2,067.03","19.58M","-1.34%"
"08/08/1988","2,107.40","2,119.13","2,128.20","2,106.15","12.41M","-0.55%"
"08/05/1988","2,119.13","2,126.78","2,126.78","2,110.24","12.88M","-0.35%"
"08/04/1988","2,126.60","2,134.07","2,142.96","2,123.22","20.28M","-0.35%"
"08/03/1988","2,134.07","2,131.22","2,139.40","2,123.40","18.27M","0.13%"
"08/02/1988","2,131.22","2,130.51","2,145.45","2,115.75","20.61M","0.03%"
"08/01/1988","2,130.51","2,128.73","2,137.09","2,122.87","14.45M","0.08%"
"07/29/1988","2,128.73","2,082.50","2,128.73","2,082.33","25.14M","2.23%"
"07/28/1988","2,082.33","2,053.70","2,085.35","2,052.63","15.63M","1.39%"
"07/27/1988","2,053.70","2,075.04","2,082.86","2,052.81","14.97M","-0.98%"
"07/26/1988","2,073.97","2,071.83","2,082.50","2,068.63","12.57M","0.10%"
"07/25/1988","2,071.83","2,061.70","2,075.21","2,056.54","10.67M","0.53%"
"07/22/1988","2,060.99","2,086.59","2,086.59","2,059.03","15.70M","-1.23%"
"07/21/1988","2,086.59","2,110.60","2,110.78","2,086.59","13.20M","-1.14%"
"07/20/1988","2,110.60","2,097.62","2,111.31","2,097.62","12.29M","0.64%"
"07/19/1988","2,097.26","2,117.89","2,123.76","2,085.35","15.42M","-0.97%"
"07/18/1988","2,117.89","2,129.45","2,129.45","2,103.84","17.14M","-0.54%"
"07/15/1988","2,129.45","2,114.15","2,129.45","2,106.15","22.04M","0.75%"
"07/14/1988","2,113.62","2,103.84","2,119.49","2,098.33","14.93M","0.44%"
"07/13/1988","2,104.37","2,092.99","2,106.69","2,077.35","18.25M","0.56%"
"07/12/1988","2,092.64","2,111.31","2,113.98","2,082.68","18.61M","-0.88%"
"07/11/1988","2,111.31","2,107.40","2,117.89","2,105.80","10.28M","0.25%"
"07/08/1988","2,106.15","2,120.73","2,129.27","2,104.91","12.63M","-0.78%"
"07/07/1988","2,122.69","2,130.16","2,130.16","2,103.66","17.00M","-0.35%"
"07/06/1988","2,130.16","2,158.61","2,165.01","2,112.02","21.23M","-1.32%"
"07/05/1988","2,158.61","2,131.58","2,158.78","2,121.27","16.87M","1.27%"
"07/01/1988","2,131.58","2,141.71","2,144.91","2,122.51","14.34M","-0.47%"
"06/30/1988","2,141.71","2,121.98","2,141.71","2,121.44","24.43M","0.93%"
"06/29/1988","2,121.98","2,130.51","2,139.94","2,109.53","16.10M","-0.42%"
"06/28/1988","2,130.87","2,108.46","2,135.49","2,106.51","15.66M","1.06%"
"06/27/1988","2,108.46","2,143.49","2,144.20","2,106.33","15.69M","-1.61%"
"06/24/1988","2,142.96","2,148.29","2,157.89","2,140.82","17.59M","-0.25%"
"06/23/1988","2,148.29","2,152.20","2,155.58","2,142.96","21.58M","-0.18%"
"06/22/1988","2,152.20","2,109.18","2,162.52","2,109.18","28.94M","2.04%"
"06/21/1988","2,109.17","2,083.93","2,109.18","2,076.46","20.46M","1.21%"
"06/20/1988","2,083.93","2,103.31","2,103.31","2,080.90","13.41M","-0.95%"
"06/17/1988","2,104.02","2,094.24","2,104.02","2,076.64","36.95M","0.47%"
"06/16/1988","2,094.24","2,131.58","2,131.58","2,087.30","18.88M","-1.74%"
"06/15/1988","2,131.40","2,124.47","2,131.58","2,117.35","16.74M","0.33%"
"06/14/1988","2,124.47","2,099.57","2,138.34","2,099.57","40.43M","1.19%"
"06/13/1988","2,099.40","2,101.71","2,105.26","2,090.68","12.49M","-0.11%"
"06/10/1988","2,101.71","2,093.35","2,117.18","2,093.35","19.55M","0.40%"
"06/09/1988","2,093.35","2,102.95","2,111.49","2,092.99","24.70M","-0.46%"
"06/08/1988","2,102.95","2,054.59","2,110.06","2,054.59","28.68M","2.35%"
"06/07/1988","2,054.59","2,074.50","2,076.10","2,049.96","20.31M","-0.99%"
"06/06/1988","2,075.21","2,071.48","2,075.21","2,056.19","15.48M","0.19%"
"06/03/1988","2,071.30","2,052.63","2,074.68","2,047.83","19.64M","0.92%"
"06/02/1988","2,052.45","2,064.01","2,067.21","2,042.32","23.41M","-0.56%"
"06/01/1988","2,064.01","2,030.76","2,072.37","2,027.20","34.98M","1.62%"
"05/31/1988","2,031.12","1,956.44","2,031.12","1,956.44","21.16M","3.82%"
"05/27/1988","1,956.44","1,966.57","1,966.75","1,948.08","10.38M","-0.52%"
"05/26/1988","1,966.75","1,960.52","1,975.46","1,959.46","53.35M","0.27%"
"05/25/1988","1,961.37","1,962.53","1,975.63","1,960.05","15.42M","-0.06%"
"05/24/1988","1,962.53","1,941.48","1,962.86","1,941.48","12.82M","1.08%"
"05/23/1988","1,941.48","1,954.91","1,959.22","1,931.70","14.62M","-0.57%"
"05/20/1988","1,952.59","1,958.72","1,966.84","1,952.42","18.62M","-0.31%"
"05/19/1988","1,958.72","1,951.09","1,959.88","1,925.56","22.67M","0.39%"
"05/18/1988","1,951.09","1,986.41","1,986.57","1,946.29","18.81M","-1.78%"
"05/17/1988","1,986.41","2,007.63","2,022.55","1,985.25","18.19M","-1.06%"
"05/16/1988","2,007.63","1,990.55","2,007.63","1,985.25","12.44M","0.86%"
"05/13/1988","1,990.55","1,968.17","1,992.37","1,968.17","14.16M","1.15%"
"05/12/1988","1,968.00","1,966.68","1,978.78","1,966.68","13.13M","0.11%"
"05/11/1988","1,965.85","2,003.65","2,003.65","1,955.40","18.98M","-1.89%"
"05/10/1988","2,003.65","1,997.02","2,011.77","1,991.21","16.25M","0.32%"
"05/09/1988","1,997.35","2,006.80","2,009.78","1,989.39","12.52M","-0.50%"
"05/06/1988","2,007.46","2,020.23","2,031.66","2,003.48","16.30M","-0.63%"
"05/05/1988","2,020.23","2,036.14","2,036.14","2,014.92","44.62M","-0.79%"
"05/04/1988","2,036.31","2,058.52","2,061.01","2,034.48","18.47M","-1.07%"
"05/03/1988","2,058.36","2,043.27","2,065.82","2,042.77","16.64M","0.74%"
"05/02/1988","2,043.27","2,032.16","2,043.60","2,024.87","15.66M","0.54%"
"04/29/1988","2,032.33","2,041.28","2,043.27","2,023.04","17.06M","-0.44%"
"04/28/1988","2,041.28","2,047.91","2,048.41","2,035.64","16.98M","-0.32%"
"04/27/1988","2,047.91","2,045.09","2,059.85","2,044.43","17.17M","0.15%"
"04/26/1988","2,044.76","2,036.14","2,055.37","2,029.01","20.31M","0.43%"
"04/25/1988","2,035.97","2,015.09","2,040.78","2,015.09","16.27M","1.04%"
"04/22/1988","2,015.09","1,987.40","2,024.54","1,987.40","16.58M","1.39%"
"04/21/1988","1,987.40","1,985.41","2,023.38","1,972.48","26.46M","0.10%"
"04/20/1988","1,985.41","1,999.34","2,004.97","1,985.41","20.00M","-0.70%"
"04/19/1988","1,999.50","2,008.12","2,040.78","1,999.17","21.11M","-0.43%"
"04/18/1988","2,008.12","2,013.93","2,013.93","1,993.20","15.94M","-0.29%"
"04/15/1988","2,013.93","2,006.63","2,021.72","1,975.96","33.86M","0.41%"
"04/14/1988","2,005.64","2,106.76","2,106.93","2,003.48","30.09M","-4.82%"
"04/13/1988","2,107.10","2,110.58","2,113.06","2,088.86","20.01M","-0.14%"
"04/12/1988","2,110.08","2,095.82","2,115.22","2,091.68","20.05M","0.67%"
"04/11/1988","2,095.99","2,090.19","2,099.14","2,083.06","16.80M","0.28%"
"04/08/1988","2,090.19","2,062.17","2,096.49","2,059.35","19.89M","1.36%"
"04/07/1988","2,062.17","2,061.34","2,074.44","2,056.37","22.55M","0.02%"
"04/06/1988","2,061.67","1,997.35","2,061.84","1,994.53","28.27M","3.21%"
"04/05/1988","1,997.51","1,980.77","2,001.99","1,976.46","16.94M","0.85%"
"04/04/1988","1,980.60","1,987.73","2,004.64","1,975.46","17.25M","-0.38%"
"03/31/1988","1,988.06","1,978.12","1,993.37","1,963.03","18.28M","0.50%"
"03/30/1988","1,978.12","2,006.30","2,012.43","1,977.62","21.47M","-1.01%"
"03/29/1988","1,998.34","1,982.59","2,006.47","1,982.59","19.94M","0.94%"
"03/28/1988","1,979.77","1,979.61","1,982.43","1,960.05","18.24M","0.04%"
"03/25/1988","1,978.95","2,023.87","2,024.20","1,977.95","18.59M","-2.22%"
"03/24/1988","2,023.87","2,067.64","2,067.64","2,017.90","26.54M","-2.12%"
"03/23/1988","2,067.64","2,065.98","2,074.60","2,057.19","18.93M","0.07%"
"03/22/1988","2,066.15","2,067.14","2,074.60","2,060.18","13.66M","-0.05%"
"03/21/1988","2,067.14","2,087.37","2,087.37","2,056.37","13.55M","-0.97%"
"03/18/1988","2,087.37","2,086.04","2,100.46","2,073.77","34.64M","0.06%"
"03/17/1988","2,086.04","2,064.49","2,086.04","2,064.32","20.57M","1.05%"
"03/16/1988","2,064.32","2,047.25","2,064.99","2,033.16","16.92M","0.83%"
"03/15/1988","2,047.41","2,050.23","2,052.06","2,038.13","13.28M","-0.13%"
"03/14/1988","2,050.07","2,035.64","2,050.90","2,031.00","11.47M","0.74%"
"03/11/1988","2,034.98","2,026.03","2,036.80","2,001.82","17.19M","0.44%"
"03/10/1988","2,026.03","2,074.10","2,076.26","2,025.03","18.12M","-2.33%"
"03/09/1988","2,074.27","2,080.74","2,087.20","2,071.29","18.15M","-0.33%"
"03/08/1988","2,081.07","2,056.03","2,081.07","2,056.03","19.49M","1.20%"
"03/07/1988","2,056.37","2,057.86","2,058.85","2,044.26","14.10M","-0.07%"
"03/04/1988","2,057.86","2,063.49","2,072.12","2,040.29","16.65M","-0.27%"
"03/03/1988","2,063.49","2,071.29","2,075.43","2,056.03","18.37M","-0.38%"
"03/02/1988","2,071.29","2,070.46","2,087.04","2,065.15","19.92M","0.04%"
"03/01/1988","2,070.46","2,070.29","2,079.41","2,056.70","23.63M","-0.06%"
"02/29/1988","2,071.62","2,023.21","2,071.62","2,023.21","20.08M","2.39%"
"02/26/1988","2,023.21","2,017.90","2,027.02","2,012.43","14.73M","0.28%"
"02/25/1988","2,017.57","2,040.12","2,073.28","2,014.09","28.97M","-1.10%"
"02/24/1988","2,039.95","2,039.12","2,054.21","2,033.16","24.33M","0.04%"
"02/23/1988","2,039.12","2,040.12","2,048.08","2,023.87","21.42M","-0.06%"
"02/22/1988","2,040.29","2,014.42","2,047.41","2,005.80","24.23M","1.28%"
"02/19/1988","2,014.59","1,986.24","2,014.59","1,980.44","23.91M","1.42%"
"02/18/1988","1,986.41","2,000.50","2,003.98","1,978.12","18.33M","-0.73%"
"02/17/1988","2,000.99","2,005.97","2,017.90","1,989.56","25.03M","-0.25%"
"02/16/1988","2,005.97","1,983.09","2,005.97","1,976.13","15.89M","1.15%"
"02/12/1988","1,983.26","1,961.54","1,986.90","1,961.54","16.55M","1.11%"
"02/11/1988","1,961.54","1,962.04","1,974.14","1,950.60","19.40M","-0.03%"
"02/10/1988","1,962.04","1,914.12","1,962.37","1,914.12","27.57M","2.49%"
"02/09/1988","1,914.46","1,895.56","1,915.45","1,891.91","14.96M","0.99%"
"02/08/1988","1,895.72","1,910.64","1,910.64","1,886.27","14.55M","-0.77%"
"02/05/1988","1,910.48","1,923.57","1,934.68","1,909.81","21.08M","-0.68%"
"02/04/1988","1,923.57","1,924.57","1,931.53","1,909.98","52.81M","-0.05%"
"02/03/1988","1,924.57","1,952.75","1,965.85","1,910.48","25.64M","-1.45%"
"02/02/1988","1,952.92","1,944.63","1,958.89","1,927.06","19.60M","0.43%"
"02/01/1988","1,944.63","1,958.39","1,973.14","1,944.13","35.26M","-0.69%"
"01/29/1988","1,958.22","1,930.04","1,958.22","1,926.06","23.32M","1.46%"
"01/28/1988","1,930.04","1,911.14","1,936.17","1,911.14","18.43M","0.99%"
"01/27/1988","1,911.14","1,920.42","1,942.64","1,902.35","23.07M","-0.49%"
"01/26/1988","1,920.59","1,946.45","1,946.62","1,915.29","16.72M","-1.33%"
"01/25/1988","1,946.45","1,903.35","1,953.42","1,903.35","23.05M","2.26%"
"01/22/1988","1,903.51","1,878.98","1,904.84","1,878.98","13.44M","1.29%"
"01/21/1988","1,879.31","1,879.31","1,892.90","1,850.96","19.42M","0.01%"
"01/20/1988","1,879.14","1,936.34","1,936.51","1,869.53","24.07M","-2.95%"
"01/19/1988","1,936.34","1,963.86","1,970.99","1,935.68","19.16M","-1.40%"
"01/18/1988","1,963.86","1,957.73","1,969.50","1,944.63","11.70M","0.40%"
"01/15/1988","1,956.07","1,916.11","1,975.63","1,916.11","36.57M","2.09%"
"01/14/1988","1,916.11","1,924.73","1,931.70","1,899.54","16.65M","-0.45%"
"01/13/1988","1,924.73","1,928.55","1,953.08","1,891.91","24.71M","-0.20%"
"01/12/1988","1,928.55","1,944.96","1,944.96","1,884.12","23.61M","-0.85%"
"01/11/1988","1,945.13","1,983.26","1,983.59","1,893.24","23.39M","1.77%"
"01/08/1988","1,911.31","2,052.10","2,055.90","1,908.70","27.44M","-6.85%"
"01/07/1988","2,051.89","2,037.96","2,056.53","2,011.60","21.37M","0.69%"
"01/06/1988","2,037.80","2,031.33","2,044.93","2,022.05","18.80M","0.31%"
"01/05/1988","2,031.50","2,015.25","2,066.15","2,015.25","27.20M","0.81%"
"01/04/1988","2,015.25","1,938.83","2,021.55","1,938.83","20.88M","3.94%"
"12/31/1987","1,938.83","1,950.10","1,950.10","1,923.74","","-0.58%"
"12/30/1987","1,950.10","1,926.72","1,954.41","1,926.72","","1.20%"
"12/29/1987","1,926.89","1,941.15","1,944.46","1,926.72","","-0.83%"
"12/28/1987","1,942.97","1,999.67","1,999.67","1,929.54","","-2.84%"
"12/24/1987","1,999.67","2,005.31","2,005.80","1,993.04","","-0.30%"
"12/23/1987","2,005.64","1,978.28","2,010.11","1,977.95","","1.37%"
"12/22/1987","1,978.45","1,990.55","1,990.55","1,958.55","","-0.60%"
"12/21/1987","1,990.38","1,975.63","1,995.86","1,970.16","","0.76%"
"12/18/1987","1,975.30","1,924.40","1,975.30","1,924.40","","2.64%"
"12/17/1987","1,924.40","1,974.47","1,977.45","1,923.91","","-2.54%"
"12/16/1987","1,974.47","1,940.65","1,976.46","1,929.54","","1.70%"
"12/15/1987","1,941.48","1,932.86","1,959.22","1,927.55","","0.45%"
"12/14/1987","1,932.86","1,867.04","1,933.02","1,866.88","","3.53%"
"12/11/1987","1,867.04","1,855.27","1,874.17","1,849.64","","0.63%"
"12/10/1987","1,855.44","1,902.19","1,916.94","1,854.61","","-2.47%"
"12/09/1987","1,902.52","1,868.37","1,917.44","1,854.94","","1.83%"
"12/08/1987","1,868.37","1,812.00","1,868.37","1,809.18","","3.10%"
"12/07/1987","1,812.17","1,766.58","1,812.17","1,766.58","","2.57%"
"12/04/1987","1,766.74","1,776.19","1,786.97","1,745.19","","-0.55%"
"12/03/1987","1,776.53","1,850.30","1,855.60","1,776.52","","-3.92%"
"12/02/1987","1,848.97","1,842.51","1,863.73","1,829.91","","0.36%"
"12/01/1987","1,842.34","1,834.38","1,863.56","1,834.38","","0.48%"
"11/30/1987","1,833.55","1,910.48","1,910.48","1,799.73","","-4.03%"
"11/27/1987","1,910.48","1,947.12","1,947.12","1,910.48","","-1.87%"
"11/25/1987","1,946.95","1,963.69","1,971.65","1,946.95","","-0.84%"
"11/24/1987","1,963.53","1,923.08","1,976.96","1,923.08","","2.10%"
"11/23/1987","1,923.08","1,913.63","1,923.08","1,900.20","","0.49%"
"11/20/1987","1,913.63","1,868.70","1,913.63","1,861.41","","0.96%"
"11/19/1987","1,895.39","1,938.66","1,938.66","1,890.42","","-2.26%"
"11/18/1987","1,939.16","1,922.25","1,939.82","1,894.89","","0.88%"
"11/17/1987","1,922.25","1,949.10","1,949.10","1,895.39","","-1.38%"
"11/16/1987","1,949.10","1,935.34","1,969.83","1,929.87","","0.73%"
"11/13/1987","1,935.01","1,960.54","1,965.85","1,934.68","","-1.29%"
"11/12/1987","1,960.21","1,900.70","1,969.16","1,900.70","","3.21%"
"11/11/1987","1,899.20","1,878.15","1,915.78","1,878.15","","1.12%"
"11/10/1987","1,878.15","1,900.36","1,905.50","1,853.78","","-1.16%"
"11/09/1987","1,900.20","1,959.88","1,959.88","1,889.42","","-3.00%"
"11/06/1987","1,959.05","1,984.91","2,008.29","1,950.60","","-1.33%"
"11/05/1987","1,985.41","1,928.55","2,002.82","1,924.40","","2.06%"
"11/04/1987","1,945.29","1,963.36","1,966.84","1,926.39","","-0.93%"
"11/03/1987","1,963.53","2,013.59","2,013.59","1,898.87","","-2.51%"
"11/02/1987","2,014.09","1,994.20","2,016.08","1,966.18","","1.03%"
"10/30/1987","1,993.53","1,938.16","2,020.23","1,938.16","","2.85%"
"10/29/1987","1,938.33","1,847.31","1,960.21","1,847.31","","4.96%"
"10/28/1987","1,846.82","1,849.47","1,884.12","1,782.49","","0.02%"
"10/27/1987","1,846.49","1,792.11","1,880.47","1,792.11","","2.93%"
"10/26/1987","1,793.93","1,950.27","1,950.27","1,787.30","","-8.04%"
